,index,profile_name,user_reviews,summary,stars,rating_date,text,label,score
731,731,797pamw,1,Fun night,5,24/10/2017,"Took our 2 granddaughters. We all had a fun night, nice food & good entertainment. Pre booked our table & requested to be seated at the front for a good viewe of the entertainment.",POSITIVE,0.9998379945755005
732,732,Henry_Mac12,68,Great food and a great atmosphere,5,24/10/2017,"Food was great and the added singing and dancing every half hour in the evening was an added bonus, would definitely eat there again. Would definitely note that a full sized pizza is very large so would opt for the regular sized one. The mocktails were great and if you go after 6 you get a free one with every one you buy, definitely worth it. Prices were good, food was even better and atmosphere was amazing. No dress code, we walked in in flip flops board shorts and T-Shirts.",POSITIVE,0.9997931122779846
733,733,DennisU653,38,Worth a return visit,4,23/10/2017,Have been returning here for the last 20 years because you always get great food and excellent service. Shows are not quite as good as they used to be but fun for families and children alike.,POSITIVE,0.9997220635414124
734,734,120colin,67,Anniversary visit with friends,4,22/10/2017,"We decided to make fat mamma’s our place to for wedding anniversary meal though the food was good but the staff could have been a bit more attentive things were a bit slow, they did come and congratulate us and brought us a drink when the show was on and we thank them for that as it was nice we had an enjoyable meal. This is very busy place if you get in before 7.00 pm there is a 10% discount and booking you have to book before 7.00 pm well worth a visit",POSITIVE,0.9961399435997009
735,735,Mel P,46,Amazing,5,22/10/2017,This is a great restaurant food is to die for I ordered a small portion omg it was huge couldn't eat it all good prices too,POSITIVE,0.9904617667198181
736,736,coolcookingteacher,625,Great for families,3,20/10/2017,"Cocktails very good but aimed at families with Fat Mama making a cartoon appearance at 7pm....singers, dancers, evening entertainment, we had an early evening drink and moved on to somewhere a bit more authentic!",POSITIVE,0.9845412969589233
737,737,joanneq192,3,Amazing place amazing food amazing people,5,19/10/2017,We went here for our wedding anniversary meal and were celebrated by the dancers and staff ... We always go here when in Cyprus we just love it x,POSITIVE,0.9998055100440979
738,738,stewartgrumpsa,8,Delicious food nice atmosphere,4,17/10/2017,Just passing. Decided to stop for a meal. Glad we did it was delicious. Every now and then MUSIC volume would go up and dancers would come on adding to the enjoyment. Only restaurant in Paphos we visited twice. 2nd meal was as good as the first. Will visit again next time we're in Cyprus,POSITIVE,0.9995880722999573
739,739,papanicol,9,Eating out.,5,17/10/2017,Decent food at decent prices. 3 courses for 13 euros was a good price although there was cheaper places about.,POSITIVE,0.9899040460586548
740,740,Caroline440,10,"Good food, slow service",3,16/10/2017,"Visited here once during our stay. The food was really good. Very varied menu, crayons for kids, and reasonably priced. Staff were also friendly. However was quite disappointed with the service. Food seemed to take a while to arrive. Then no one came to take our plates - we had to ask for a dessert menu. We observed several people queueing to get in, whilst the place was only half full, and staff just walked past them, almost like it wasn't their job to find them a table (of which there were several). It seemed like they avoided eye contact on more than one occasion when trying to get their attention. A shame as the food was lovely.",NEGATIVE,0.9895337224006653
741,741,an272,3,Unfortunately a bad review,1,15/10/2017,We have came here since 2014 on our annual holiday often visiting numerous times on our holiday .....unfortunately this year we only visited once as the device had went down hill as had the food ....I was served off seabass (I have been a chef for over 20 years so I know it was off) and my husband who always has the sizzling beef fajitas could not even chew his beef ....what a let down,NEGATIVE,0.9985643029212952
742,742,MillersB,2,Great food,5,15/10/2017,Had dinner one night in fat mamma the food was amazing and the staff was lovely and they put on some entertainment while we where eating would defo go back if I returned to Cyprus x,POSITIVE,0.9994803071022034
743,743,Poppy4039,42,Great yet again,5,13/10/2017,This was our second time here as we came same time last year this time I brought 8 of my family as we thought it was very good. The meals are massive and great value. All our party said how good it was drinks are also very good value.We will be back next year hopefully bring more people over next time to stay on this lovely lsland,POSITIVE,0.9998629093170166
744,744,Alex F,26,fantastic,5,12/10/2017,this is a great place for families the staff put on a great show of dance and singing the best in the world but entertainment the food is very good try the ribs but be hungry as there is a lot,POSITIVE,0.9952219128608704
745,745,Voyager724014,5,Great food,5,12/10/2017,We went for a meal in the hotel food was rubbish one off the best food we had all week five minutes walk from our hotel great family some great English bar near there,POSITIVE,0.8682907223701477
746,746,Maladonis,149,Lovely Meal & Mostly Decent Staff,4,11/10/2017,"Attended with seven members of my family. We all had starters, a main course and a couple of puddings washed down with red wine and Keo.    Four steaks, a chicken dish and burgers which were all cooked very well no complaints at all.    Entertainment was alright but nothing special. We would go again.",NEGATIVE,0.6485311985015869
747,747,JaneHazelgrove,22,Quick bite,4,11/10/2017,We dropped in The service was friendly but not the fastest The food was good and portions enormous Bill very reasonable Entertainment a bit cheesy but it doesn't claim to be a BAFTA contender,NEGATIVE,0.9633966684341431
748,748,Stuart H,4,Honest enough,3,11/10/2017,"Dropped in here for late, no booking, supper. Good food - steak and Mexican. Great table service. Good offering of local wines from decent enough winerys. And of course beer from around the world. Not sure about the “cabaret” but it was entertaining enough.",POSITIVE,0.9997989535331726
749,749,Lynne M,20,Best Steak EVER,5,10/10/2017,"We saved our visit for our last night treat. Best idea ever. We had the chicken and steak. I'm a huge steak fan and this was the best steak I have ever eaten. Beat the likes of The Champany Inn (one of the best steak houses in the world) into a distant 2nd place. Juicy, tender, tasty. I went for the small portion which was more than adequate. We then had dessert. Ice cream and chocolate fudge cake. OMG I think I went to chocolate heaven. And yes,it beat me! The entertainment was fun and part of the experience so go with it. Service was impeccable. Attentive, relaxed and friendly. Just unfortunate I can only give 5 starts. Thanks to all for a great night and total respect to the chef for a wonderful feast.",POSITIVE,0.9997875094413757
750,750,emmaJM9753,13,first night of our hols,4,10/10/2017,"we visited here the first night of our holiday. very good menu, big portions and good prices was buy one get one free on bottles of carlsberg. staff friendly and fast service would visit again",POSITIVE,0.9988420605659485
